OrderID (PK),OrderDate,CustomerID (fk),StaffID(fk)
90-41-E0-C7-C9-ED,2020-09-30,280,103
17-11-EB-55-26-02,2020-01-03,347,103
68-05-BB-45-4F-57,2020-04-01,408,102
82-E5-06-62-B9-9C,2020-09-30,451,101
56-4F-DE-5B-4E-18,2020-02-08,463,103
F6-0B-24-2A-73-D6,2020-07-26,359,101
DE-A4-CE-22-0F-70,2020-07-23,620,102
BE-59-82-9C-0F-73,2020-03-11,548,102
E7-E9-BC-BB-80-EE,2020-01-05,70,101
BC-37-2E-F6-0A-F0,2020-07-16,310,102
53-CD-49-7F-72-74,2020-02-08,91,103
53-82-C4-6E-BB-34,2020-08-19,133,102
59-09-B9-56-F5-58,2020-10-27,387,102
2C-DE-EC-75-7A-F6,2020-11-09,334,102
90-5C-C7-86-43-AD,2020-09-13,982,102
FB-59-81-C5-9E-9C,2020-04-12,675,102
5A-FA-BB-05-99-7E,2020-05-06,481,102
F4-21-60-57-97-11,2020-03-08,138,101
10-3F-1C-BF-41-F5,2020-11-29,772,103
E7-8F-F7-FA-A2-35,2020-10-13,616,103
DF-8F-75-8F-38-8B,2020-01-08,382,102
80-58-45-24-AB-3C,2020-07-03,600,101
B1-B3-85-5F-1B-0F,2020-05-15,226,101
56-07-3A-43-74-A0,2020-02-21,546,102
72-69-C0-D2-95-B4,2020-10-23,879,102
3C-7D-B4-0B-E9-08,2020-11-14,278,102
3E-8A-D2-A7-E8-84,2020-01-13,415,101
5E-6F-CC-09-AE-01,2020-04-26,263,103
B8-37-51-BF-DC-98,2020-03-30,579,102
6A-C6-3F-71-A4-85,2020-05-23,199,103
8E-C4-13-55-F1-6C,2020-02-07,450,102
FB-82-D3-86-2E-15,2020-10-25,212,102
28-71-FC-A5-F9-30,2020-03-24,141,103
5B-B6-26-0D-F0-BD,2020-07-25,314,102
05-5D-E7-17-2F-0F,2020-01-19,335,102
85-D7-D1-C1-05-70,2020-05-16,986,101
66-19-97-EB-3C-32,2020-06-12,767,101
57-31-B9-83-1C-BA,2020-12-12,694,103
47-41-7A-9B-DD-A8,2020-09-23,565,101
92-91-77-B2-F5-CD,2020-11-10,381,101
52-D1-DC-5E-BD-C9,2020-01-14,714,102
33-1D-E0-B8-57-7C,2020-01-08,657,102
FD-65-4D-A0-BD-0D,2020-07-13,605,101
02-68-29-E0-EE-89,2020-01-29,492,103
5E-FC-3F-10-A0-90,2020-12-08,638,101
06-4B-50-94-75-A3,2020-02-22,108,102
8C-71-84-0C-A6-15,2020-11-02,652,102
23-7D-B3-C2-E7-D7,2020-01-23,991,103
E3-EA-F1-C7-0F-40,2020-10-11,187,102
A8-01-6B-D7-47-03,2020-07-17,650,102
C0-CC-C5-E9-95-5A,2020-12-04,329,101
DE-94-3F-A1-95-66,2020-06-08,793,103
24-4F-11-68-5D-0F,2020-05-16,151,103
35-77-8D-34-4D-EA,2020-07-11,662,101
C6-EB-79-5D-2A-B2,2020-01-10,861,102
13-30-A7-F7-97-97,2020-06-06,231,102
82-D6-E0-04-C0-FB,2020-02-27,782,103
0F-05-C4-1B-18-A6,2020-07-12,356,101
DE-9F-6E-73-7B-7B,2020-06-04,547,101
41-6C-89-24-A3-97,2020-12-28,420,101
E8-93-4B-5C-A9-E1,2020-11-25,44,102
AC-91-39-3D-07-5E,2020-02-13,435,101
C6-7A-C3-45-F2-10,2020-12-09,50,101
30-08-76-D4-E1-99,2020-03-18,23,102
6B-15-B5-31-6B-E2,2020-10-22,316,102
72-B8-2D-04-A0-B1,2020-05-17,982,101
BA-EB-A8-79-CA-C4,2020-07-18,749,102
A2-D6-D0-54-46-5A,2020-03-08,265,102
9F-48-B8-79-79-36,2020-08-12,318,102
71-F2-DC-AC-DC-30,2020-12-27,253,102
A4-35-1E-3D-75-70,2020-01-10,666,103
D3-A6-98-FF-8B-6D,2020-07-09,679,102
8B-96-F9-35-B5-6C,2020-05-23,257,101
0F-61-C6-84-9E-C0,2020-01-19,719,103
B9-31-DB-03-BA-0E,2020-01-06,245,101
EE-2F-C7-24-FF-0E,2020-04-28,145,103
00-EC-3C-EE-EF-2A,2020-01-26,264,101
2D-74-36-CB-0D-DF,2020-05-27,494,102
37-1B-7F-4B-BA-5D,2020-01-26,703,101
62-E2-E1-F9-5C-AF,2020-07-16,246,101
63-4D-F2-FE-5F-7D,2020-10-09,673,101
AA-35-89-45-18-B6,2020-09-02,119,102
2D-A4-C1-46-CC-A3,2020-02-06,934,101
C8-DA-72-28-01-20,2020-11-15,108,103
21-AC-97-2E-E1-0E,2020-05-25,122,102
3F-C4-03-38-2D-33,2020-06-03,607,102
D4-A6-3D-F3-C4-2E,2020-11-25,276,102
6E-BF-64-2E-8E-92,2020-12-28,893,101
18-45-34-73-66-4D,2020-11-21,339,102
5B-9E-90-88-E7-3B,2020-01-11,931,102
0A-80-58-DE-30-F2,2020-01-01,233,102
66-29-36-82-DE-02,2020-09-13,326,103
6C-99-AF-E3-99-A0,2020-07-16,199,103
12-EB-A2-B9-FF-E9,2020-10-30,928,102
BC-47-5E-EF-7C-32,2020-02-10,797,101
4F-70-EC-19-DA-E7,2020-01-12,634,101
B4-BA-F7-3D-AB-6B,2020-04-09,725,103
6B-AB-FC-D7-A4-1A,2020-05-06,14,102
61-01-43-25-88-CF,2020-11-08,968,103
58-7D-B3-53-FC-E8,2020-09-10,287,102
DF-E3-97-2C-2B-D3,2020-04-10,337,103
E8-A9-A9-C3-9F-2B,2020-03-20,551,103
39-B7-2F-25-8C-CE,2020-05-05,385,102
F8-59-34-18-F8-5E,2020-06-14,34,101
93-78-7C-74-D1-58,2020-05-06,495,103
3E-09-1A-D8-31-0C,2020-05-10,888,102
15-5D-EC-1F-52-1C,2020-03-01,617,103
F2-04-DE-B5-AE-70,2020-09-10,994,103
0E-16-68-04-B5-38,2020-04-15,887,101
BD-90-59-0E-0F-4F,2020-03-29,550,102
F5-8D-DF-A1-17-C4,2020-03-26,563,101
17-55-7A-BF-55-BF,2020-05-11,857,103
BC-3B-32-9A-1E-C7,2020-04-04,708,101
B1-18-49-83-7A-62,2020-06-03,555,103
2D-BC-EE-49-2D-FF,2020-06-06,9,102
25-30-4D-3D-99-55,2020-08-18,151,103
1C-FD-2D-96-7F-CB,2020-06-03,934,101
59-C9-E8-41-1C-5D,2020-09-25,24,101
AF-9F-34-02-42-E2,2020-08-04,14,102
99-52-31-67-CB-60,2020-03-29,109,103
64-69-E6-CF-40-0D,2020-01-27,395,101
BD-7E-2F-AF-4D-10,2020-11-24,404,102
4C-E3-C2-EE-80-17,2020-12-21,158,101
5F-8B-2B-58-3B-64,2020-12-11,863,103
33-E6-71-DC-F0-FF,2020-08-12,774,101
34-2E-3C-D7-C1-3E,2020-10-29,192,102
EA-7F-68-ED-71-19,2020-02-15,728,101
6A-5C-69-AE-D5-7B,2020-02-16,872,102
68-6A-73-C1-BF-C2,2020-05-05,59,102
E3-9B-3A-C9-A5-31,2020-10-19,851,103
E3-96-D9-21-7D-88,2020-05-28,998,103
4D-66-7F-FD-12-A2,2020-12-02,420,101
43-B6-B9-18-97-56,2020-12-14,840,101
F4-8C-B7-5E-DA-48,2020-12-15,943,103
0C-E3-E4-65-0E-33,2020-01-24,964,102
26-7F-1D-9A-54-E3,2020-06-08,402,101
CE-25-49-F0-7A-EC,2020-05-06,516,102
7D-17-8C-3C-3A-0B,2020-02-15,469,101
32-8B-1D-FC-A3-AD,2020-03-13,991,101
5D-68-FF-28-06-53,2020-01-22,897,102
E9-B2-88-96-55-C0,2020-10-03,546,102
AC-4F-FD-85-E2-99,2020-12-03,1,103
87-7C-D7-CD-DE-DF,2020-12-06,545,101
9B-32-4B-8F-95-11,2020-02-11,155,101
5B-51-75-38-19-38,2020-10-25,747,102
A3-C2-1D-13-35-04,2020-06-03,806,101
00-82-42-E0-2D-70,2020-11-19,382,103
D9-0E-83-DE-3F-F3,2020-06-07,899,102
32-D1-7F-8C-EB-E7,2020-07-21,955,103
1E-5D-8A-2B-F9-B4,2020-06-30,734,103
25-57-4C-05-78-EC,2020-10-16,661,103
10-94-01-43-FC-22,2020-05-11,893,103
7D-82-37-3C-A6-5A,2020-05-14,847,102
34-30-A0-BD-82-77,2020-03-17,478,102
30-20-19-BD-DD-92,2020-06-10,692,102
C0-1E-FF-78-9F-C8,2020-11-04,209,103
3B-71-91-99-17-C3,2020-01-14,864,102
C9-E5-21-BA-06-CB,2020-08-02,711,103
6E-38-C2-5C-A1-14,2020-07-07,840,103
C3-52-EE-03-DC-7E,2020-06-29,563,102
EB-DE-62-1A-4B-00,2020-08-17,681,102
D7-84-5F-C3-3A-04,2020-10-10,107,103
53-7F-76-A2-02-12,2020-05-07,850,102
3A-79-5D-C3-CE-52,2020-10-10,312,101
85-C6-D6-C0-E3-CA,2020-10-27,651,102
37-F7-F7-11-44-18,2020-10-19,586,103
6A-24-05-E6-0C-02,2020-04-01,38,102
66-04-8B-0C-91-83,2020-09-01,766,101
22-CC-BD-E9-DF-4A,2020-05-22,783,101
50-49-C8-73-C6-E8,2020-02-14,160,103
06-24-BB-AE-61-0D,2020-09-16,575,101
41-0A-3E-2F-13-85,2020-07-25,425,101
91-B1-A1-AA-C6-12,2020-01-20,271,103
F0-1E-98-F3-37-F9,2020-02-22,137,101
48-5E-3B-03-24-09,2020-05-02,440,103
FB-00-9C-8F-CE-AF,2020-06-24,783,103
77-29-45-C6-05-86,2020-05-22,396,102
69-3C-D5-31-EC-67,2020-09-21,855,103
D1-A9-E5-80-8D-A6,2020-06-05,345,101
8B-95-EE-B3-0E-78,2020-09-27,211,103
EA-0A-2D-53-75-36,2020-07-21,946,102
4B-87-DD-65-46-87,2020-02-11,287,101
4B-2C-8D-3D-35-F9,2020-07-15,952,102
AD-11-1F-CF-7F-58,2020-10-07,994,103
61-78-38-CE-A9-46,2020-09-22,307,102
5C-3F-DC-18-8C-ED,2020-05-02,76,102
10-87-FC-F1-DB-17,2020-04-26,921,102
76-65-DE-10-37-13,2020-03-28,58,103
93-FE-01-3C-BC-CA,2020-05-20,933,101
8C-41-13-1F-C8-88,2020-07-14,337,103
33-2D-CB-79-AA-0E,2020-04-30,86,101
71-80-D6-A8-E6-AD,2020-11-03,3,103
1C-52-FF-BB-42-35,2020-04-16,381,103
1F-DD-51-6C-E3-44,2020-02-29,884,103
A3-67-9D-A3-55-F2,2020-12-25,161,101
7F-77-8F-7C-1C-24,2020-07-16,999,102
C2-EC-23-34-3F-2F,2020-10-02,560,101
72-B0-74-92-31-B4,2020-04-19,581,102
7C-DD-87-13-F1-7F,2020-11-05,913,103
2F-EF-D8-BE-D8-D6,2020-04-12,707,101
02-D5-C4-7A-44-40,2020-03-22,926,101
C7-9F-7E-AD-FE-C6,2020-07-25,133,102
A7-C8-93-5D-05-38,2020-05-11,32,103
78-B7-8A-67-61-F8,2020-10-23,486,103
30-11-FD-66-5E-8C,2020-05-14,497,103
D3-7D-25-FA-9A-5B,2020-04-06,398,103
2C-9A-BB-0B-67-81,2020-08-24,431,101
60-32-E9-D0-8D-6B,2020-10-12,398,103
A6-90-EF-30-8C-75,2020-02-17,144,101
96-FD-18-C7-2B-45,2020-05-21,886,102
99-11-78-24-82-F0,2020-05-09,364,103
95-DA-06-6A-17-23,2020-03-15,974,101
97-1A-EB-28-3A-AC,2020-09-18,547,102
B1-E7-D9-0B-7D-34,2020-07-06,75,103
0E-58-5C-4C-B4-F2,2020-11-07,552,102
97-15-5B-2A-A4-EA,2020-05-07,6,102
D7-98-14-53-90-F0,2020-06-12,608,102
DF-0C-53-5B-08-43,2020-07-29,1,102
3A-6C-BD-1B-FF-41,2020-08-06,727,101
3A-02-B6-37-66-9A,2020-12-30,519,101
23-A1-75-99-02-31,2020-12-27,510,101
B8-5A-17-C3-8A-D0,2020-11-10,650,103
F1-43-82-52-69-79,2020-08-21,182,103
C4-AA-CD-88-57-A8,2020-06-04,286,102
76-78-0A-CF-A7-BE,2020-06-06,711,103
E2-58-45-E4-3E-66,2020-04-24,335,101
2A-20-EF-0F-AC-7B,2020-07-22,294,102
66-74-E5-94-C4-1B,2020-05-05,724,103
88-8C-FE-0D-C1-18,2020-04-16,31,102
E0-3C-18-D5-9B-69,2020-05-15,266,101
82-89-E8-47-7F-FB,2020-02-02,717,102
27-3D-21-4C-06-11,2020-12-05,643,102
4A-D9-9B-AE-CF-61,2020-10-23,129,101
CB-A5-02-17-A0-0A,2020-08-19,407,103
B4-4C-83-BA-C9-E7,2020-01-22,53,102
BD-06-0C-E0-F8-9E,2020-11-02,993,102
B7-83-46-C7-F0-AC,2020-05-14,133,103
90-37-98-96-50-EA,2020-01-02,724,103
D4-6D-DF-B6-64-C5,2020-05-21,148,103
71-78-96-94-54-93,2020-01-09,96,102
6D-F4-5D-8B-5F-EC,2020-09-19,762,102
70-32-C9-82-62-17,2020-04-27,250,102
FC-D4-BE-87-63-C8,2020-08-24,485,102
13-2A-8E-49-80-DC,2020-11-08,836,102
68-03-D4-63-17-4A,2020-12-29,100,103
AD-60-C4-AB-21-71,2020-04-30,281,102
39-CE-1A-AA-11-38,2020-05-30,664,103
DF-61-F1-93-BF-42,2020-05-11,203,103
FB-46-85-EC-D9-CD,2020-07-08,463,102
95-13-79-27-E8-47,2020-06-19,175,102
5B-7D-C0-C1-8F-AC,2020-11-30,261,103
56-E0-3A-BF-FD-78,2020-12-28,547,102
69-92-15-98-FC-B1,2020-09-11,174,102
26-7C-0D-F4-51-78,2020-07-30,983,102
03-FB-D0-00-36-0F,2020-11-09,930,101
10-52-E3-BB-C7-96,2020-04-02,109,103
01-E6-14-AF-BD-DF,2020-03-25,969,102
91-17-D6-4B-49-8F,2020-12-12,166,103
4B-85-E2-04-49-5E,2020-01-26,734,103
38-CD-FD-30-4F-4A,2020-02-06,537,102
DF-5E-BC-61-1C-97,2020-06-09,375,103
46-D0-90-9B-00-08,2020-10-16,821,101
73-08-A6-ED-B7-FA,2020-03-22,856,102
5F-1D-49-49-C0-79,2020-11-07,923,102
71-43-58-A5-D8-4B,2020-06-18,898,102
86-2D-7A-BC-E0-7E,2020-04-18,170,102
A2-85-B9-0B-2A-04,2020-01-02,716,101
7F-68-77-00-05-5F,2020-09-08,565,101
9D-23-03-9C-D6-49,2020-06-23,934,103
5F-E7-B0-E9-BB-00,2020-01-19,12,103
FA-1B-AE-A6-2F-B5,2020-08-07,577,102
E6-D4-01-C0-73-E9,2020-07-30,214,102
F2-A5-FF-83-70-BB,2020-03-02,919,101
BF-B1-A1-E0-9C-A8,2020-01-25,710,101
4D-83-2F-05-BA-3A,2020-07-25,137,102
CC-0E-E4-2F-5C-A6,2020-06-05,6,101
6A-29-0B-F0-2A-F1,2020-12-09,999,101
51-99-DC-2F-7A-D1,2020-10-23,487,101
D3-47-7B-8F-E2-F9,2020-04-15,455,103
FB-7A-9C-20-E1-9E,2020-10-23,69,103
B9-E7-B6-93-0E-76,2020-09-06,418,102
15-42-4F-6D-81-61,2020-10-03,93,101
9D-69-7E-64-0C-2E,2020-05-04,767,102
44-AF-EB-55-0B-DF,2020-12-08,556,101
FB-11-51-F6-C7-E8,2020-11-09,43,102
D6-0B-6C-68-78-5F,2020-09-21,811,103
04-C7-C9-65-FA-D6,2020-02-11,501,103
02-F8-EB-66-C9-E8,2020-12-25,841,101
1B-3B-E1-AB-E3-5F,2020-12-17,585,101
AD-A4-BC-13-23-E2,2020-11-09,256,102
63-EC-F4-9F-24-2E,2020-02-17,318,103
34-E7-FF-4C-49-A7,2020-01-06,75,101
3E-0B-7F-92-66-A9,2020-08-22,50,103
4F-C4-7B-5A-BC-C3,2020-11-20,874,103
2B-4F-F0-E1-E3-C6,2020-09-29,111,103
0D-F6-EE-E5-FD-91,2020-05-12,838,103
39-F7-78-44-43-4E,2020-01-03,527,103
69-BC-E5-43-3D-DB,2020-06-02,41,103
FE-83-D3-F7-C0-FA,2020-11-07,845,103
B2-5C-CA-2E-C1-7D,2020-12-20,606,103
0F-15-34-C3-A9-AB,2020-04-02,747,103
EB-DA-23-49-6E-F2,2020-08-10,962,101
BD-1D-4C-A3-52-E8,2020-11-05,800,102
42-BE-A8-09-AB-EB,2020-11-09,272,103
F1-E6-DD-62-C2-A3,2020-04-16,813,102
00-B6-92-C3-8B-02,2020-12-03,36,101
3B-AB-72-DA-5F-5F,2020-02-27,650,103
17-CB-68-55-FB-22,2020-07-28,547,103
00-18-82-08-68-83,2020-02-25,376,102
3B-9C-EC-33-AE-6B,2020-01-23,598,101
E6-29-53-EB-0D-2E,2020-02-27,487,101
9E-1D-CA-8E-60-1A,2020-09-25,341,101
91-33-ED-DB-30-18,2020-08-19,25,102
9D-99-24-60-69-3E,2020-09-29,13,101
7F-0B-3A-5D-ED-28,2020-08-13,758,102
87-40-62-B5-94-99,2020-04-23,311,102
40-33-83-A7-18-32,2020-08-11,707,102
15-74-51-53-E5-29,2020-09-04,364,103
DD-97-BC-6F-4F-DB,2020-05-27,187,103
57-5F-C4-84-3A-B2,2020-09-25,953,101
05-93-2C-FC-78-B3,2020-11-24,190,103
CD-23-05-93-09-0A,2020-08-02,300,103
FE-AF-39-C1-14-43,2020-10-07,134,102
42-20-D8-68-6D-B6,2020-07-09,32,102
59-D1-83-83-70-67,2020-01-14,185,103
27-64-62-35-A3-26,2020-10-22,799,102
EE-F5-9A-65-59-FF,2020-09-16,986,103
02-70-65-0D-F1-64,2020-10-15,596,102
BE-23-4F-11-31-48,2020-02-16,284,102
C6-3F-BF-AB-03-A2,2020-08-19,749,102
4F-64-E5-20-04-0E,2020-01-16,686,101
F9-75-B0-F9-03-97,2020-12-27,938,103
1B-2D-E7-02-A6-99,2020-02-20,218,101
8B-AF-28-F7-94-0E,2020-04-21,100,101
D7-89-29-BA-E2-0E,2020-08-02,70,101
B0-F4-BA-01-82-0A,2020-03-07,449,102
6B-F5-9F-4B-5C-EE,2020-11-01,475,102
1B-C6-5B-55-4A-79,2020-07-29,726,103
C7-F9-6F-F8-93-7F,2020-05-13,970,101
88-29-1D-4C-39-65,2020-11-13,101,102
16-2E-61-51-C6-10,2020-01-27,218,102
5E-6E-E0-C1-A1-52,2020-07-25,636,103
B9-F4-79-0D-C3-80,2020-01-15,580,102
BC-2D-FD-C7-AE-23,2020-11-24,289,102
95-D9-4B-52-40-4B,2020-05-13,628,102
BB-5B-5E-24-12-C2,2020-07-01,2,103
E9-86-CE-29-39-6C,2020-08-08,467,102
9A-5C-B2-2E-1B-4E,2020-03-28,624,101
1F-A0-74-CE-20-F4,2020-12-17,648,103
F3-9C-FF-6A-6D-AA,2020-01-26,324,103
13-71-26-8D-94-16,2020-04-04,461,102
E5-AD-30-69-86-A9,2020-09-30,811,102
27-B8-9E-8B-3D-42,2020-10-15,554,102
80-4C-12-74-8E-EF,2020-12-29,276,103
36-EF-4C-73-73-4D,2020-02-14,342,101
B0-C8-E4-BE-DE-FB,2020-04-26,427,102
D6-7D-F8-96-2C-BC,2020-11-18,736,103
49-B8-DA-74-2C-EB,2020-02-05,997,103
B6-81-EA-5D-5D-B5,2020-09-02,604,101
C3-6F-AF-F1-3B-43,2020-08-15,809,102
CF-FE-7D-E9-2A-C2,2020-06-06,713,102
D3-14-22-7F-23-6A,2020-04-23,4,103
20-F1-7C-FF-B4-19,2020-11-01,417,101
97-FA-6C-9A-5D-9E,2020-04-12,237,101
2E-EA-42-74-E8-A9,2020-07-11,967,102
BA-2F-6D-43-6A-B7,2020-03-08,96,101
73-11-3B-4D-F0-C1,2020-07-11,285,103
A8-3A-79-B7-E6-B8,2020-06-12,581,101
C3-47-39-A9-04-CA,2020-11-30,672,101
F8-B0-83-9B-06-E3,2020-01-28,316,103
8C-0E-E5-7C-D2-B7,2020-03-10,645,103
1A-D0-1E-03-01-B3,2020-10-09,169,101
1D-9A-A6-F0-B8-43,2020-10-13,398,103
D3-71-E3-DE-26-53,2020-08-27,773,102
64-ED-D8-D7-7F-8E,2020-09-15,869,103
E1-8C-6F-78-31-81,2020-03-18,344,102
59-FB-13-11-B8-69,2020-09-29,1000,102
C6-8E-4D-3D-5A-41,2020-04-13,768,103
3B-9C-F7-F8-2C-6E,2020-12-12,526,103
84-CC-EE-71-1A-C1,2020-08-30,823,103
7D-1E-47-FF-ED-C5,2020-03-17,531,101
2E-7D-A4-D9-F7-53,2020-05-31,46,102
93-01-0C-FB-BE-07,2020-11-15,551,103
F8-FC-FE-B7-8C-2A,2020-01-15,222,102
AE-13-54-42-79-4C,2020-09-17,425,103
8F-6C-35-4A-14-75,2020-08-11,967,101
27-3F-FA-E5-F1-8F,2020-01-12,346,103
DF-3E-5A-8E-12-19,2020-08-01,62,101
C4-C8-FC-29-C7-62,2020-06-24,574,103
9B-B0-E7-56-D6-4E,2020-08-10,62,102
05-2F-1F-F7-33-5A,2020-01-11,678,101
C0-4F-5E-6A-B7-FD,2020-06-29,382,101
59-29-76-7C-2F-43,2020-05-05,196,101
A2-7A-7E-24-9C-94,2020-05-22,173,102
B2-70-33-03-4C-24,2020-02-15,341,102
1C-1D-F0-D8-29-5D,2020-09-17,32,103
3C-98-3B-14-49-8F,2020-02-26,726,103
44-4F-A6-AE-3E-EE,2020-09-06,258,103
00-35-A0-A8-7A-E0,2020-06-15,12,101
45-52-BC-5F-9D-DC,2020-07-26,985,103
1D-5D-78-C2-A8-3B,2020-05-18,906,103
16-14-85-E6-8E-9B,2020-01-18,82,101
5D-4A-68-17-E9-4F,2020-12-20,341,102
30-2B-CA-EB-F0-A4,2020-10-27,847,102
02-F9-DC-BC-1A-04,2020-12-29,225,102
BA-17-E7-23-43-4E,2020-07-24,463,102
43-5C-30-FB-74-8E,2020-04-23,174,101
35-22-62-DC-14-31,2020-07-09,463,102
34-18-7A-4D-5A-7A,2020-11-30,225,101
AF-7D-A9-7A-AA-39,2020-05-25,489,101
8A-66-55-43-C5-A5,2020-08-28,436,103
53-49-B1-DB-A7-B5,2020-12-13,655,102
15-88-14-58-CE-7E,2020-08-08,543,102
72-D4-8B-7B-58-32,2020-03-16,17,103
C3-A1-F0-F7-5F-94,2020-06-04,102,103
72-4F-23-85-96-7D,2020-07-06,173,101
E2-60-40-07-97-58,2020-07-25,737,101
36-1F-AE-29-23-80,2020-02-25,168,101
7B-49-9E-74-51-E8,2020-11-27,243,101
51-FF-12-DE-AC-42,2020-09-08,590,102
01-32-15-D8-2E-EF,2020-01-17,59,103
99-C9-34-25-A6-4C,2020-02-16,348,101
89-96-1E-5D-74-0B,2020-04-25,724,103
1B-3A-C5-84-30-B8,2020-07-15,149,103
A3-B8-3A-63-39-22,2020-09-30,888,101
89-B6-9A-9F-D7-A6,2020-11-18,430,102
46-15-3A-CF-0F-0E,2020-06-01,289,103
01-BB-03-56-60-F3,2020-02-13,155,103
C9-89-19-5D-47-14,2020-11-29,30,102
51-EB-47-17-79-71,2020-02-03,517,101
D6-5C-ED-12-1D-84,2020-09-17,251,103
E2-E2-86-38-A4-E5,2020-11-04,775,102
34-D5-9B-E8-B7-EF,2020-04-21,41,103
BF-44-F0-CC-3A-24,2020-01-14,7,103
0E-75-F8-80-DC-BE,2020-07-07,63,101
21-B8-25-F2-84-91,2020-06-30,718,103
80-AC-16-22-9B-2F,2020-04-14,125,102
0B-14-31-04-45-B3,2020-12-21,659,101
50-32-D0-1A-8B-C7,2020-11-01,811,101
0E-97-EE-4F-1E-AE,2020-09-27,934,101
2B-28-58-F1-0A-32,2020-02-26,67,101
4D-32-34-76-2E-7E,2020-01-17,878,103
1C-EE-B7-48-4A-CB,2020-09-27,793,102
DD-E6-4F-3C-52-B1,2020-12-20,545,102
D2-02-51-98-E1-6F,2020-11-10,273,103
D1-D4-77-2D-DE-EA,2020-02-17,34,102
61-8D-21-45-60-5E,2020-09-22,110,101
65-25-70-F2-12-3E,2020-09-21,830,101
E4-F2-F1-47-F2-71,2020-07-10,820,102
F5-C9-DD-3E-D7-0D,2020-06-28,322,102
0C-6F-DE-5E-04-9B,2020-06-27,331,102
AD-05-EC-F1-F2-F4,2020-03-20,688,103
9D-9E-8D-E7-28-D7,2020-03-20,89,103
1A-6E-0B-B3-D9-CD,2020-04-20,243,103
C2-BD-74-80-E2-9B,2020-03-21,858,103
31-72-6B-52-6D-95,2020-12-20,678,102
CC-0B-4A-96-2F-53,2020-11-04,393,102
60-C9-B2-EA-BD-55,2020-12-15,557,102
07-99-B5-50-5B-1F,2020-02-16,910,101
81-49-18-F8-CC-5B,2020-04-26,353,103
3A-FF-65-47-44-25,2020-04-23,669,101
D2-AF-CA-18-03-36,2020-01-12,766,101
15-33-6A-41-07-CD,2020-04-15,394,102
18-83-C1-73-D2-53,2020-12-29,712,101
A4-A3-00-85-4B-EE,2020-06-09,684,101
39-92-F0-0A-EF-73,2020-10-17,601,103
F7-60-9E-90-D4-5A,2020-07-29,519,101
D0-D7-F0-16-0A-55,2020-05-09,29,102
A3-05-82-BD-A9-C6,2020-06-08,930,103
84-2F-EF-E1-FB-D5,2020-11-05,240,103
F9-7D-97-F0-5F-5C,2020-04-14,887,102
7A-AB-47-82-07-7C,2020-08-28,124,102
5F-C1-BD-27-76-9E,2020-10-02,246,102
AD-B7-50-78-D2-E1,2020-08-18,53,101
2C-1B-B2-5C-A6-E3,2020-10-02,174,103
D1-15-98-F4-92-D2,2020-04-10,329,101
97-96-96-3B-5A-06,2020-10-26,76,103
86-21-72-91-9B-CC,2020-05-05,839,101
DE-77-8D-58-9B-9D,2020-01-11,106,101
88-49-F7-08-26-31,2020-09-10,709,102
F1-0D-F9-AC-1B-51,2020-07-03,911,101
92-9B-50-B0-AA-AC,2020-06-03,736,101
3B-E7-DA-7E-F6-28,2020-09-20,499,101
3E-A0-D5-F6-25-03,2020-12-07,578,101
B5-9E-6B-66-56-92,2020-09-04,468,101
07-F1-55-C2-3D-C9,2020-04-29,571,103
01-98-8A-5C-C5-B9,2020-04-15,646,102
D0-70-6B-DD-A5-38,2020-06-30,666,101
D6-63-4E-84-95-0C,2020-04-12,22,103
9B-92-7A-0B-CB-AA,2020-11-11,991,103
AA-C5-63-47-DB-89,2020-04-12,359,102
12-17-B6-01-69-11,2020-10-22,98,103
47-80-1A-AB-B0-4A,2020-05-28,991,102
EF-37-66-0E-89-F7,2020-01-01,306,103
A2-08-DD-7E-D8-39,2020-01-07,484,102
12-CE-99-29-52-5C,2020-12-05,329,103
D1-8B-75-CE-AE-17,2020-07-12,519,101
C7-C3-FD-2A-9B-DF,2020-08-08,175,101
A2-1B-3D-5A-9B-C3,2020-11-14,535,103
D4-63-7E-E7-51-93,2020-09-08,224,101
2D-EF-BA-9E-E2-12,2020-07-23,717,101
C6-81-08-F7-C4-A5,2020-02-02,573,101
1F-0D-69-8B-72-6D,2020-04-24,576,102
3D-F7-BA-22-44-22,2020-03-29,877,103
36-9F-B1-E8-6A-28,2020-09-07,863,102
24-3D-16-36-8E-54,2020-08-07,175,103
AB-98-F1-6B-23-D2,2020-09-18,510,103
E5-D8-26-8B-10-10,2020-05-13,524,101
80-97-47-4F-1A-63,2020-08-09,9,101
97-D4-38-AB-2D-10,2020-01-20,367,103
69-D1-06-9A-F0-23,2020-03-27,538,102
AA-55-88-9A-24-A9,2020-05-22,482,102
7D-03-A2-F1-E8-05,2020-04-23,878,102
A2-AE-60-E6-49-ED,2020-03-19,685,101
BB-A2-0B-1C-FE-18,2020-01-14,917,101
36-AA-06-8A-4E-1A,2020-01-09,860,103
11-E3-49-48-32-B3,2020-10-03,46,101
04-FF-81-19-75-E0,2020-05-28,52,102
B2-58-28-25-E5-E7,2020-01-02,898,103
40-2A-17-05-B5-C2,2020-02-08,723,103
F4-AE-38-CA-C3-C6,2020-06-29,129,101
2A-8A-65-0E-B7-E4,2020-09-07,297,103
54-70-68-B4-5B-12,2020-12-27,619,101
